query_id,token_f1,rouge_l,groundedness,context_utilisation,keyword_coverage,abstained,bert_f1,recall,ndcg,gold_density,mrr,hit@1,n_chunks,tokens,budget_fill
EXAM_001,0.14814814814814817,0.07407407407407408,0.8,0.3333333333333333,0.14285714285714285,False,0.8745036125183105,0.5,0.22206143322439892,0.04996577686516085,0.125,0.0,18,1461,0.974
EXAM_002,0.3684210526315789,0.2631578947368421,0.7142857142857143,0.25,0.2857142857142857,False,0.8901662826538086,1.0,0.5673787056415214,0.09200805910006717,0.5,0.0,20,1489,0.9926666666666667
EXAM_003,0.2285714285714286,0.17142857142857143,0.9272727272727272,0.2777777777777778,0.4,False,0.8517685532569885,1.0,1.0,0.04420289855072464,1.0,1.0,18,1380,0.92
EXAM_004,0.3414634146341463,0.24390243902439024,1.0,0.4,0.2857142857142857,False,0.8738488554954529,1.0,0.5,0.07735191637630662,0.3333333333333333,0.0,15,1435,0.9566666666666667
EXAM_005,0.07142857142857142,0.07142857142857142,1.0,0.0,0.0,False,0.8262985944747925,1.0,0.6309297535714574,0.05486968449931413,0.5,0.0,13,1458,0.972
EXAM_006,0.22857142857142856,0.17142857142857143,0.8421052631578947,0.25,0.2,False,0.8526033163070679,1.0,0.9060254355346823,0.18207480592801695,1.0,1.0,16,1417,0.9446666666666667
EXAM_007,0.34210526315789475,0.27631578947368424,0.7522935779816514,0.46153846153846156,0.5,False,0.8597285151481628,1.0,1.0,0.08140350877192983,1.0,1.0,13,1425,0.95
EXAM_008,0.23529411764705885,0.23529411764705885,0.6111111111111112,0.07692307692307693,0.2857142857142857,False,0.8652846217155457,1.0,1.0,0.07977991746905089,1.0,1.0,13,1454,0.9693333333333334
EXAM_009,0.5,0.3076923076923077,0.7894736842105263,0.5,0.16666666666666666,False,0.9095384478569031,1.0,1.0,0.06818181818181818,1.0,1.0,16,1496,0.9973333333333333
EXAM_010,0.0625,0.0625,0.5,0.1111111111111111,0.14285714285714285,False,0.8701602816581726,1.0,0.5992429307166866,0.149898717083052,0.5,0.0,18,1481,0.9873333333333333
EXAM_011,0.07142857142857142,0.07142857142857142,1.0,0.0,0.0,False,0.8085763454437256,1.0,0.5,0.06271536871123363,0.3333333333333333,0.0,17,1451,0.9673333333333334
EXAM_013,0.393939393939394,0.27272727272727276,0.8857142857142857,0.2777777777777778,0.5,False,0.8716830015182495,1.0,1.0,0.04046639231824417,1.0,1.0,18,1458,0.972
EXAM_014,0.17241379310344826,0.17241379310344826,0.5555555555555556,0.4375,0.16666666666666666,False,0.8588666915893555,0.5,0.7039180890341347,0.045674740484429065,1.0,1.0,16,1445,0.9633333333333334
EXAM_015,0.23076923076923075,0.15384615384615383,0.6666666666666666,0.21052631578947367,0.0,False,0.8943498730659485,1.0,0.3333333333333333,0.07425742574257425,0.14285714285714285,0.0,19,1414,0.9426666666666667
EXAM_016,0.24778761061946902,0.1946902654867257,0.8170731707317073,0.8888888888888888,0.42857142857142855,False,0.867226243019104,0.5,0.20210734650054757,0.03358992302309307,0.25,0.0,18,1429,0.9526666666666667
EXAM_017,0.1818181818181818,0.1818181818181818,1.0,0.5555555555555556,0.14285714285714285,False,0.8756661415100098,1.0,0.6380870592159578,0.08969866853538892,1.0,1.0,18,1427,0.9513333333333334
EXAM_018,0.23076923076923073,0.15384615384615385,0.8968253968253969,1.0,0.2857142857142857,False,0.8517895936965942,0.5,0.1480409554829326,0.024798927613941018,0.125,0.0,20,1492,0.9946666666666667
EXAM_019,0.1044776119402985,0.08955223880597013,0.8947368421052632,0.8571428571428571,0.14285714285714285,False,0.8151134252548218,1.0,0.5307212739772434,0.16954022988505746,0.5,0.0,14,1392,0.928
