query_id,token_f1,rouge_l,groundedness,context_utilisation,keyword_coverage,abstained,bert_f1,recall,ndcg,gold_density,mrr,hit@1,n_chunks,tokens,budget_fill
EXAM_001,0.2727272727272727,0.2727272727272727,1.0,0.0,0.2857142857142857,False,0.871663510799408,1.0,0.413579661665858,0.07407407407407407,1.0,1.0,3,1500,1.0
EXAM_002,0.4,0.28571428571428575,0.7272727272727273,0.0,0.2857142857142857,False,0.8852563500404358,1.0,0.53350083705442,0.07407407407407407,1.0,1.0,3,1500,1.0
EXAM_003,0.4,0.35000000000000003,0.76,0.0,0.4,False,0.9056854248046875,1.0,0.38685280723454163,0.05248241838983941,1.0,1.0,3,1361,0.9073333333333333
EXAM_004,0.25,0.2,1.0,0.3333333333333333,0.2857142857142857,False,0.8509960174560547,1.0,0.3010299956639812,0.05248241838983941,0.5,0.0,3,1361,0.9073333333333333
EXAM_005,0.5357142857142857,0.46428571428571425,0.9375,0.0,0.5,False,0.8836216330528259,1.0,0.6309297535714574,0.05248241838983941,1.0,1.0,3,1361,0.9073333333333333
EXAM_006,0.2571428571428572,0.2,0.5789473684210527,0.0,0.4,False,0.8605261445045471,1.0,0.4876110179495151,0.1142857142857143,1.0,1.0,3,1500,1.0
EXAM_007,0.3142857142857143,0.2571428571428571,0.7525773195876289,0.3333333333333333,0.5,False,0.8533037304878235,1.0,0.5,0.07347538574577517,1.0,1.0,3,1361,0.9073333333333333
EXAM_008,0.507936507936508,0.3492063492063492,0.8333333333333334,0.3333333333333333,0.5714285714285714,False,0.8848386406898499,1.0,0.5,0.06666666666666667,1.0,1.0,3,1500,1.0
EXAM_009,0.39999999999999997,0.36,0.7058823529411765,0.0,0.16666666666666666,False,0.9011033773422241,1.0,0.4306765580733931,0.04761904761904762,1.0,1.0,3,1500,1.0
EXAM_010,0.12903225806451613,0.12903225806451613,0.8181818181818182,0.0,0.0,False,0.8624920845031738,1.0,0.814390483993232,0.125,1.0,1.0,3,1487,0.9913333333333333
EXAM_011,0.13333333333333333,0.13333333333333333,1.0,0.0,0.0,False,0.84798663854599,1.0,0.27023815442731974,0.041666666666666664,0.5,0.0,3,1500,1.0
EXAM_013,0.3595505617977528,0.20224719101123595,0.7586206896551724,0.6666666666666666,0.5,False,0.8701221346855164,1.0,0.5,0.04203093476798924,1.0,1.0,3,1487,0.9913333333333333
EXAM_014,0.17777777777777778,0.17777777777777778,0.7857142857142857,0.0,0.0,False,0.859210729598999,0.0,0.0,0.0,0.0,0.0,2,1000,0.6666666666666666
EXAM_015,0.17391304347826086,0.17391304347826086,0.8888888888888888,0.0,0.0,False,0.8893697261810303,1.0,0.3154648767857287,0.04761904761904762,0.5,0.0,3,1500,1.0
EXAM_016,0.2978723404255319,0.19148936170212766,0.8571428571428571,0.3333333333333333,0.2857142857142857,False,0.8700143098831177,0.5,0.11731968150568911,0.03333333333333333,0.3333333333333333,0.0,3,1500,1.0
EXAM_017,0.3853211009174312,0.2385321100917431,0.8181818181818182,0.6666666666666666,0.2857142857142857,False,0.879185676574707,1.0,0.3302949769810652,0.075,1.0,1.0,3,1500,1.0
EXAM_018,0.23300970873786406,0.21359223300970873,0.9178082191780822,0.6666666666666666,0.14285714285714285,False,0.8518915772438049,0.5,0.272312688806029,0.04761904761904762,1.0,1.0,3,1500,1.0
EXAM_019,0.07207207207207209,0.07207207207207209,0.7472527472527473,0.6666666666666666,0.14285714285714285,False,0.8155416250228882,0.5,0.23463936301137822,0.06490134994807892,1.0,1.0,3,1284,0.856
EXAM_020,0.0967741935483871,0.08064516129032258,0.897196261682243,0.3333333333333333,0.14285714285714285,False,0.8257973194122314,0.5,0.23463936301137822,0.05592841163310962,1.0,1.0,3,1490,0.9933333333333333
EXAM_021,0.4,0.3636363636363637,0.9230769230769231,0.0,0.4,False,0.9044427871704102,1.0,0.3154648767857287,0.03333333333333333,1.0,1.0,3,1500,1.0
EXAM_022,0.17391304347826086,0.17391304347826086,0.8571428571428571,0.0,0.0,False,0.8475290536880493,1.0,0.8854598815714874,0.07407407407407407,1.0,1.0,3,1500,1.0
EXAM_023,0.3448275862068965,0.27586206896551724,0.8571428571428571,0.0,0.14285714285714285,False,0.8940195441246033,1.0,0.3207976416543607,0.07427213309566251,0.5,0.0,3,1496,0.9973333333333333
EXAM_024,0.3,0.3,1.0,0.3333333333333333,0.4,False,0.8308464884757996,1.0,0.38685280723454163,0.04761904761904762,1.0,1.0,3,1500,1.0
EXAM_025,0.46153846153846156,0.30769230769230765,0.8148148148148148,0.3333333333333333,0.3333333333333333,False,0.883769154548645,1.0,0.3562071871080222,0.04761904761904762,1.0,1.0,3,1500,1.0
EXAM_026,0.5531914893617021,0.5531914893617021,0.7619047619047619,0.0,0.3333333333333333,False,0.9132879376411438,1.0,0.3333333333333333,0.05248241838983941,1.0,1.0,3,1361,0.9073333333333333
EXAM_027,0.4651162790697674,0.37209302325581395,0.08333333333333333,0.0,0.2857142857142857,False,0.8949710726737976,0.0,0.0,0.0,0.0,0.0,3,1500,1.0
EXAM_028,0.45454545454545453,0.36363636363636365,0.3333333333333333,0.0,0.2857142857142857,False,0.8929703235626221,0.0,0.0,0.0,0.0,0.0,3,1500,1.0
EXAM_029,0.2941176470588235,0.2941176470588235,0.5714285714285714,0.0,0.3333333333333333,False,0.8970943093299866,1.0,0.5,0.06666666666666667,1.0,1.0,3,1500,1.0
EXAM_030,0.3076923076923077,0.2923076923076923,0.9183673469387755,1.0,0.2,False,0.8282785415649414,0.5,0.23463936301137822,0.05555555555555555,1.0,1.0,3,1500,1.0
