query_id,token_f1,rouge_l,groundedness,context_utilisation,keyword_coverage,abstained,bert_f1,recall,ndcg,gold_density,mrr,hit@1,n_chunks,tokens,budget_fill
EXAM_001,0.18750000000000003,0.125,0.6,0.2,0.2857142857142857,False,0.8537330627441406,0.0,0.0,0.0,0.0,0.0,5,491,0.982
EXAM_002,0.3333333333333333,0.2222222222222222,0.75,0.4,0.2857142857142857,False,0.8774793744087219,0.5,0.7039180890341347,0.13136456211812628,1.0,1.0,5,491,0.982
EXAM_003,0.6428571428571429,0.6428571428571429,0.5384615384615384,0.5,0.2,False,0.9350540637969971,1.0,1.0,0.12348178137651822,1.0,1.0,2,494,0.988
EXAM_004,0.1346153846153846,0.07692307692307693,0.6506024096385542,1.0,0.42857142857142855,False,0.8256537318229675,0.0,0.0,0.0,0.0,0.0,1,433,0.866
EXAM_005,0.5,0.45,0.625,1.0,0.5,False,0.8772087693214417,1.0,1.0,1.0,1.0,1.0,1,80,0.16
EXAM_006,0.0,0.0,0.0,0.0,0.0,True,0.8183114528656006,0.5,0.7039180890341347,0.6480446927374302,1.0,1.0,2,179,0.358
EXAM_007,0.3275862068965517,0.2586206896551724,0.6575342465753424,0.6666666666666666,0.5,False,0.8581698536872864,1.0,1.0,0.27358490566037735,1.0,1.0,3,424,0.848
EXAM_008,0.22727272727272727,0.18181818181818182,0.7272727272727273,1.0,0.14285714285714285,False,0.867781937122345,1.0,1.0,1.0,1.0,1.0,1,116,0.232
EXAM_009,0.25000000000000006,0.20833333333333331,0.6666666666666666,0.0,0.3333333333333333,False,0.8700039982795715,1.0,1.0,0.25684210526315787,1.0,1.0,3,475,0.95
EXAM_010,0.05839416058394161,0.043795620437956206,0.3418803418803419,1.0,0.14285714285714285,False,0.8295219540596008,0.0,0.0,0.0,0.0,0.0,2,326,0.652
EXAM_011,0.0,0.0,0.0,0.0,0.0,True,0.8189259171485901,1.0,0.4306765580733931,0.19298245614035087,0.5,0.0,3,399,0.798
EXAM_013,0.2695035460992908,0.17021276595744683,0.4909090909090909,1.0,0.6666666666666666,False,0.8528525233268738,1.0,0.6309297535714574,0.08249496981891348,1.0,1.0,2,497,0.994
EXAM_014,0.09375000000000001,0.09375000000000001,0.6363636363636364,0.25,0.16666666666666666,False,0.8451338410377502,0.5,0.7039180890341347,0.16296296296296298,1.0,1.0,4,405,0.81
EXAM_015,0.0,0.0,0.0,0.0,0.0,True,0.8293513655662537,1.0,0.5,0.25,1.0,1.0,1,399,0.798
EXAM_016,0.2285714285714286,0.2,0.8717948717948718,1.0,0.2857142857142857,False,0.8584698438644409,0.0,0.0,0.0,0.0,0.0,1,459,0.918
EXAM_017,0.2,0.17500000000000002,0.8378378378378378,1.0,0.14285714285714285,False,0.8575168251991272,0.5,0.46927872602275644,0.21794871794871795,1.0,1.0,2,234,0.468
EXAM_018,0.16,0.11199999999999999,0.7473684210526316,1.0,0.14285714285714285,False,0.8336232900619507,0.5,0.272312688806029,0.19999999999999998,1.0,1.0,1,414,0.828
EXAM_019,0.0,0.0,0.0,0.0,0.0,True,0.8122440576553345,1.0,0.7724397457735779,0.5061728395061729,1.0,1.0,3,486,0.972
EXAM_020,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,False,0.8601964712142944,1.0,0.9134015924715543,0.5234042553191489,1.0,1.0,3,470,0.94
EXAM_021,0.35555555555555557,0.26666666666666666,0.875,0.5,0.2,False,0.8829466700553894,1.0,1.0,0.2689295039164491,1.0,1.0,4,383,0.766
EXAM_022,0.45161290322580644,0.38709677419354843,0.4666666666666667,0.4,0.14285714285714285,False,0.8960491418838501,0.5,0.15642624200758548,0.09047619047619047,0.2,0.0,5,420,0.84
EXAM_023,0.4102564102564102,0.25641025641025644,0.5535714285714286,0.8333333333333334,0.2857142857142857,False,0.8653813600540161,0.5,0.35195904451706733,0.12977867203219315,0.3333333333333333,0.0,6,497,0.994
EXAM_024,0.1935483870967742,0.1935483870967742,0.6666666666666666,0.25,0.6,False,0.8683951497077942,1.0,1.0,0.19614147909967847,1.0,1.0,4,311,0.622
EXAM_025,0.07017543859649122,0.07017543859649122,1.0,0.6,0.16666666666666666,False,0.8173524737358093,1.0,1.0,0.2928759894459103,1.0,1.0,5,379,0.758
EXAM_026,0.4333333333333333,0.4333333333333333,0.5588235294117647,1.0,0.3333333333333333,False,0.8839733004570007,0.0,0.0,0.0,0.0,0.0,2,172,0.344
EXAM_027,0.10526315789473685,0.10526315789473685,0.2857142857142857,0.0,0.2857142857142857,False,0.8354036211967468,1.0,1.0,0.5110132158590308,1.0,1.0,2,227,0.454
EXAM_028,0.0,0.0,0.5,0.0,0.0,False,0.8226972222328186,1.0,1.0,0.24217118997912318,1.0,1.0,2,479,0.958
EXAM_029,0.32653061224489793,0.32653061224489793,0.5,0.3333333333333333,0.3333333333333333,False,0.8579521775245667,1.0,0.5,0.24421052631578946,0.5,0.0,3,475,0.95
EXAM_030,0.14634146341463417,0.14634146341463417,0.7777777777777778,1.0,0.2,False,0.8402315378189087,0.0,0.0,0.0,0.0,0.0,2,469,0.938
