query_id,token_f1,rouge_l,groundedness,context_utilisation,keyword_coverage,abstained,bert_f1,recall,ndcg,gold_density,mrr,hit@1,n_chunks,tokens,budget_fill
EXAM_001,0.0,0.0,0.5,0.0,0.0,False,0.8126003742218018,1.0,0.413579661665858,0.22222222222222224,1.0,1.0,1,500,1.0
EXAM_002,0.20689655172413793,0.20689655172413793,0.6,0.0,0.14285714285714285,False,0.8632315993309021,1.0,0.53350083705442,0.22222222222222224,1.0,1.0,1,500,1.0
EXAM_003,0.30769230769230765,0.30769230769230765,0.6363636363636364,0.0,0.2,False,0.8844665884971619,1.0,0.38685280723454163,0.14285714285714285,1.0,1.0,1,500,1.0
EXAM_004,0.12371134020618556,0.10309278350515465,0.4868421052631579,0.0,0.2857142857142857,False,0.8138638138771057,0.0,0.0,0.0,0.0,0.0,1,361,0.722
EXAM_005,0.3783783783783784,0.3783783783783784,0.5384615384615384,0.0,0.5,False,0.8778507709503174,1.0,0.6309297535714574,0.14285714285714285,1.0,1.0,1,500,1.0
EXAM_006,0.0,0.0,0.2857142857142857,0.0,0.0,False,0.8277163505554199,0.5,0.35195904451706733,0.2,1.0,1.0,1,500,1.0
EXAM_007,0.2222222222222222,0.19444444444444445,0.7128712871287128,0.0,0.5,False,0.84482741355896,1.0,0.5,0.2,1.0,1.0,1,500,1.0
EXAM_008,0.10526315789473685,0.10526315789473685,0.8,0.0,0.0,False,0.8340802192687988,1.0,0.5,0.2,1.0,1.0,1,500,1.0
EXAM_009,0.34782608695652173,0.26086956521739135,0.6923076923076923,0.0,0.5,False,0.8808687329292297,1.0,0.4306765580733931,0.14285714285714285,1.0,1.0,1,500,1.0
EXAM_010,0.06993006993006994,0.055944055944055944,0.5447154471544715,1.0,0.42857142857142855,False,0.8393121957778931,0.5,0.7039180890341347,0.125,1.0,1.0,1,487,0.974
EXAM_011,0.0,0.0,0.0,0.0,0.0,True,0.8189259171485901,0.0,0.0,0.0,0.0,0.0,1,500,1.0
EXAM_013,0.3285714285714285,0.2285714285714286,0.5504587155963303,1.0,0.6666666666666666,False,0.8636430501937866,1.0,0.5,0.125,1.0,1.0,1,500,1.0
EXAM_014,0.2978723404255319,0.2127659574468085,0.375,0.0,0.16666666666666666,False,0.8708129525184631,0.0,0.0,0.0,0.0,0.0,1,500,1.0
EXAM_015,0.5,0.5,0.6,0.0,0.0,False,0.8937361240386963,0.0,0.0,0.0,0.0,0.0,1,500,1.0
EXAM_016,0.08000000000000002,0.08000000000000002,0.773109243697479,1.0,0.42857142857142855,False,0.8082202672958374,0.0,0.0,0.0,0.0,0.0,1,500,1.0
EXAM_017,0.3188405797101449,0.2028985507246377,0.7307692307692307,0.0,0.14285714285714285,False,0.8733060956001282,0.5,0.20347796014867164,0.1,1.0,1.0,1,500,1.0
EXAM_018,0.18666666666666668,0.12,0.775,1.0,0.2857142857142857,False,0.8327061533927917,0.5,0.272312688806029,0.14285714285714285,1.0,1.0,1,500,1.0
EXAM_019,0.0,0.0,0.0,0.0,0.0,True,0.8122440576553345,0.5,0.23463936301137822,0.16666666666666666,1.0,1.0,1,500,1.0
EXAM_020,0.0,0.0,0.0,0.0,0.0,True,0.8196896910667419,0.5,0.23463936301137822,0.16666666666666666,1.0,1.0,1,500,1.0
EXAM_021,0.20134228187919465,0.174496644295302,0.7166666666666667,1.0,0.4,False,0.8598982691764832,1.0,0.3154648767857287,0.1,1.0,1.0,1,500,1.0
EXAM_022,0.38709677419354843,0.3225806451612903,0.4666666666666667,0.0,0.2857142857142857,False,0.8920429348945618,1.0,0.8854598815714874,0.22222222222222224,1.0,1.0,1,500,1.0
EXAM_023,0.4285714285714286,0.3333333333333333,0.65,0.0,0.14285714285714285,False,0.8678994178771973,0.0,0.0,0.0,0.0,0.0,1,500,1.0
EXAM_024,0.1935483870967742,0.1935483870967742,0.7777777777777778,0.0,0.6,False,0.8644878268241882,1.0,0.38685280723454163,0.14285714285714285,1.0,1.0,1,500,1.0
EXAM_025,0.0967741935483871,0.0967741935483871,0.9090909090909091,0.0,0.16666666666666666,False,0.8347410559654236,1.0,0.3562071871080222,0.14285714285714285,1.0,1.0,1,500,1.0
EXAM_026,0.12903225806451613,0.12903225806451613,0.4,0.0,0.0,False,0.8419612050056458,1.0,0.3333333333333333,0.14285714285714285,1.0,1.0,1,500,1.0
EXAM_027,0.0,0.0,1.0,1.0,0.0,False,0.7479296326637268,0.0,0.0,0.0,0.0,0.0,1,500,1.0
EXAM_028,0.0,0.0,1.0,1.0,0.0,False,0.7475953698158264,0.0,0.0,0.0,0.0,0.0,1,500,1.0
EXAM_029,0.4285714285714286,0.39285714285714285,0.5172413793103449,0.0,0.5,False,0.8733129501342773,1.0,0.5,0.2,1.0,1.0,1,500,1.0
EXAM_030,0.14634146341463417,0.14634146341463417,0.7777777777777778,0.0,0.2,False,0.8402315378189087,0.5,0.23463936301137822,0.16666666666666666,1.0,1.0,1,500,1.0
