query_id,token_f1,rouge_l,groundedness,context_utilisation,keyword_coverage,abstained,bert_f1,recall,ndcg,gold_density,mrr,hit@1,n_chunks,tokens,budget_fill
EXAM_001,0.28571428571428575,0.28571428571428575,0.8888888888888888,0.0,0.14285714285714285,False,0.8664118051528931,1.0,0.413579661665858,0.07407407407407407,1.0,1.0,3,1500,1.0
EXAM_002,0.25,0.15,0.8125,0.0,0.5714285714285714,False,0.8839656710624695,1.0,0.53350083705442,0.07407407407407407,1.0,1.0,3,1500,1.0
EXAM_003,0.19718309859154928,0.19718309859154928,0.5,0.0,0.2,False,0.8575554490089417,1.0,0.38685280723454163,0.05248241838983941,1.0,1.0,3,1361,0.9073333333333333
EXAM_004,0.11428571428571428,0.0857142857142857,0.5510204081632653,0.6666666666666666,0.42857142857142855,False,0.8284158706665039,1.0,0.3010299956639812,0.05248241838983941,0.5,0.0,3,1361,0.9073333333333333
EXAM_005,0.5263157894736842,0.4210526315789474,0.7575757575757576,0.6666666666666666,0.6666666666666666,False,0.8317719101905823,1.0,0.6309297535714574,0.05248241838983941,1.0,1.0,3,1361,0.9073333333333333
EXAM_006,0.2268041237113402,0.1443298969072165,0.5217391304347826,0.3333333333333333,0.2,False,0.8600663542747498,1.0,0.4876110179495151,0.1142857142857143,1.0,1.0,3,1500,1.0
EXAM_007,0.3165467625899281,0.21582733812949642,0.6875,0.3333333333333333,0.5,False,0.8332290053367615,1.0,0.5,0.07347538574577517,1.0,1.0,3,1361,0.9073333333333333
EXAM_008,0.0,0.0,0.0,0.0,0.0,True,0.8176904320716858,1.0,0.5,0.06666666666666667,1.0,1.0,3,1500,1.0
EXAM_009,0.41791044776119407,0.3283582089552239,0.5294117647058824,0.0,0.16666666666666666,False,0.8963081240653992,1.0,0.4306765580733931,0.04761904761904762,1.0,1.0,3,1500,1.0
EXAM_010,0.0,0.0,0.25,0.0,0.0,True,0.8443536162376404,1.0,0.814390483993232,0.125,1.0,1.0,3,1487,0.9913333333333333
EXAM_011,0.13333333333333333,0.1,0.78125,0.6666666666666666,0.6,False,0.8290317058563232,1.0,0.27023815442731974,0.041666666666666664,0.5,0.0,3,1500,1.0
EXAM_013,0.19108280254777069,0.11464968152866241,0.373015873015873,0.3333333333333333,0.6666666666666666,False,0.8391223549842834,1.0,0.5,0.04203093476798924,1.0,1.0,3,1487,0.9913333333333333
EXAM_014,0.048484848484848485,0.03636363636363636,0.3358208955223881,1.0,0.0,False,0.8283035755157471,0.0,0.0,0.0,0.0,0.0,2,1000,0.6666666666666666
EXAM_015,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,False,0.9593521952629089,1.0,0.3154648767857287,0.04761904761904762,0.5,0.0,3,1500,1.0
EXAM_016,0.1686746987951807,0.14457831325301204,0.7555555555555555,1.0,0.42857142857142855,False,0.8431503176689148,0.5,0.11731968150568911,0.03333333333333333,0.3333333333333333,0.0,3,1500,1.0
EXAM_017,0.29850746268656714,0.20895522388059704,0.9166666666666666,0.3333333333333333,0.14285714285714285,False,0.8784313201904297,1.0,0.3302949769810652,0.075,1.0,1.0,3,1500,1.0
EXAM_018,0.136986301369863,0.0821917808219178,0.9568965517241379,1.0,0.2857142857142857,False,0.7914078831672668,0.5,0.272312688806029,0.04761904761904762,1.0,1.0,3,1500,1.0
EXAM_019,0.2631578947368421,0.15789473684210525,0.6111111111111112,0.0,0.14285714285714285,False,0.8732699155807495,0.5,0.23463936301137822,0.06490134994807892,1.0,1.0,3,1284,0.856
EXAM_020,0.22222222222222227,0.1388888888888889,0.45454545454545453,0.3333333333333333,0.14285714285714285,False,0.8549225926399231,0.5,0.23463936301137822,0.05592841163310962,1.0,1.0,3,1490,0.9933333333333333
EXAM_021,0.2571428571428571,0.20000000000000004,0.5853658536585366,0.0,0.2,False,0.8798656463623047,1.0,0.3154648767857287,0.03333333333333333,1.0,1.0,3,1500,1.0
EXAM_022,0.2727272727272727,0.2727272727272727,0.8333333333333334,0.0,0.0,False,0.8738548159599304,1.0,0.8854598815714874,0.07407407407407407,1.0,1.0,3,1500,1.0
EXAM_023,0.39999999999999997,0.3428571428571428,0.6923076923076923,0.0,0.14285714285714285,False,0.843227207660675,1.0,0.3207976416543607,0.07427213309566251,0.5,0.0,3,1496,0.9973333333333333
EXAM_024,0.1212121212121212,0.1212121212121212,0.7532467532467533,0.6666666666666666,0.6,False,0.8202042579650879,1.0,0.38685280723454163,0.04761904761904762,1.0,1.0,3,1500,1.0
EXAM_025,0.2898550724637681,0.2318840579710145,0.5862068965517241,0.6666666666666666,0.16666666666666666,False,0.810211181640625,1.0,0.3562071871080222,0.04761904761904762,1.0,1.0,3,1500,1.0
EXAM_026,0.45,0.35000000000000003,0.6111111111111112,0.3333333333333333,0.3333333333333333,False,0.8223696947097778,1.0,0.3333333333333333,0.05248241838983941,1.0,1.0,3,1361,0.9073333333333333
EXAM_027,0.35555555555555557,0.35555555555555557,0.35714285714285715,0.0,0.2857142857142857,False,0.8776780962944031,0.0,0.0,0.0,0.0,0.0,3,1500,1.0
EXAM_028,0.34782608695652173,0.34782608695652173,0.42857142857142855,0.0,0.2857142857142857,False,0.8777263760566711,0.0,0.0,0.0,0.0,0.0,3,1500,1.0
EXAM_029,0.45,0.45,0.7692307692307693,0.0,0.5,False,0.8804145455360413,1.0,0.5,0.06666666666666667,1.0,1.0,3,1500,1.0
EXAM_030,0.35643564356435636,0.33663366336633666,0.7536231884057971,1.0,0.4,False,0.7921874523162842,0.5,0.23463936301137822,0.05555555555555555,1.0,1.0,3,1500,1.0
