query_id,token_f1,rouge_l,groundedness,context_utilisation,keyword_coverage,abstained,bert_f1,recall,ndcg,gold_density,mrr,hit@1,n_chunks,tokens,budget_fill
EXAM_001,0.24390243902439027,0.24390243902439027,0.5416666666666666,0.3333333333333333,0.2857142857142857,False,0.8637173175811768,0.0,0.0,0.0,0.0,0.0,6,431,0.862
EXAM_002,0.3076923076923077,0.2051282051282051,0.7333333333333333,1.0,0.5714285714285714,False,0.8708553910255432,0.5,0.44412286644879784,0.14849187935034802,0.5,0.0,6,431,0.862
EXAM_003,0.19999999999999998,0.19999999999999998,0.29333333333333333,1.0,0.4,False,0.858572244644165,1.0,1.0,0.13895216400911162,1.0,1.0,5,439,0.878
EXAM_004,0.08130081300813008,0.06504065040650406,0.6176470588235294,0.8,0.2857142857142857,False,0.8196718692779541,1.0,0.5,0.23270440251572327,0.3333333333333333,0.0,5,477,0.954
EXAM_005,0.30769230769230765,0.2692307692307692,0.75,1.0,0.5,False,0.8161612153053284,1.0,0.6309297535714574,0.16771488469601678,0.5,0.0,5,477,0.954
EXAM_006,0.23255813953488372,0.13953488372093026,0.5428571428571428,1.0,0.2,False,0.8591561913490295,1.0,0.9060254355346823,0.5375,1.0,1.0,4,480,0.96
EXAM_007,0.31746031746031744,0.2380952380952381,0.5301204819277109,0.6666666666666666,0.5,False,0.821010947227478,1.0,1.0,0.29743589743589743,1.0,1.0,3,390,0.78
EXAM_008,0.45161290322580644,0.2903225806451613,0.4827586206896552,0.3333333333333333,0.42857142857142855,False,0.8806526064872742,1.0,1.0,0.3143631436314363,1.0,1.0,3,369,0.738
EXAM_009,0.3658536585365854,0.2682926829268293,0.5510204081632653,1.0,0.3333333333333333,False,0.8857765793800354,1.0,1.0,0.204,1.0,1.0,5,500,1.0
EXAM_010,0.0617283950617284,0.04938271604938272,0.2887323943661972,1.0,0.2857142857142857,False,0.8435105681419373,1.0,0.5992429307166866,0.46835443037974683,0.5,0.0,4,474,0.948
EXAM_011,0.1475409836065574,0.11475409836065571,0.6938775510204082,1.0,0.6,False,0.8239474892616272,1.0,0.5,0.18958333333333333,0.3333333333333333,0.0,5,480,0.96
EXAM_013,0.3218390804597701,0.1839080459770115,0.5,0.6666666666666666,0.6666666666666666,False,0.8664140105247498,1.0,1.0,0.125531914893617,1.0,1.0,6,470,0.94
EXAM_014,0.23188405797101447,0.20289855072463767,0.2894736842105263,0.3333333333333333,0.3333333333333333,False,0.8665509223937988,0.5,0.7039180890341347,0.13983050847457626,1.0,1.0,6,472,0.944
EXAM_015,0.15053763440860216,0.12903225806451613,0.2911392405063291,1.0,0.2,False,0.845085859298706,0.0,0.0,0.0,0.0,0.0,6,499,0.998
EXAM_016,0.23204419889502764,0.143646408839779,0.5466666666666666,1.0,0.5714285714285714,False,0.8573752641677856,0.5,0.20210734650054757,0.1050328227571116,0.25,0.0,5,457,0.914
EXAM_017,0.31578947368421056,0.23684210526315788,0.696969696969697,1.0,0.5714285714285714,False,0.8920454978942871,0.5,0.46927872602275644,0.11135371179039301,1.0,1.0,6,458,0.916
EXAM_018,0.23437499999999997,0.140625,0.8775510204081632,1.0,0.14285714285714285,False,0.8485774397850037,0.0,0.0,0.0,0.0,0.0,5,400,0.8
EXAM_019,0.13559322033898302,0.0847457627118644,0.5204081632653061,1.0,0.14285714285714285,False,0.8128224015235901,0.5,0.2960819109658652,0.32338308457711445,0.5,0.0,4,402,0.804
EXAM_020,0.3018867924528302,0.18867924528301885,0.4166666666666667,1.0,0.14285714285714285,False,0.870019793510437,1.0,0.7724397457735779,0.49372384937238495,1.0,1.0,4,478,0.956
EXAM_021,0.27027027027027023,0.2162162162162162,0.4666666666666667,0.75,0.4,False,0.8814415335655212,1.0,1.0,0.20766129032258066,1.0,1.0,8,496,0.992
EXAM_022,0.23076923076923075,0.23076923076923075,0.5,0.42857142857142855,0.14285714285714285,False,0.8642104268074036,0.5,0.15642624200758548,0.20054945054945056,0.14285714285714285,0.0,7,364,0.728
EXAM_023,0.45454545454545453,0.22727272727272727,0.6363636363636364,0.8333333333333334,0.14285714285714285,False,0.8467366695404053,0.5,0.3031610197508214,0.15347721822541965,0.25,0.0,6,417,0.834
EXAM_024,0.13793103448275862,0.12068965517241378,0.44680851063829785,0.8,0.6,False,0.8259154558181763,1.0,1.0,0.14186046511627906,1.0,1.0,5,430,0.86
EXAM_025,0.2982456140350877,0.2631578947368421,0.6190476190476191,0.8,0.3333333333333333,False,0.8058368563652039,1.0,1.0,0.23221757322175732,1.0,1.0,5,478,0.956
EXAM_026,0.3846153846153846,0.3333333333333333,0.5769230769230769,0.8,0.3333333333333333,False,0.8149703741073608,1.0,0.4306765580733931,0.16771488469601678,0.25,0.0,5,477,0.954
EXAM_027,0.28571428571428575,0.17142857142857143,0.6513761467889908,1.0,0.42857142857142855,False,0.8321962952613831,1.0,0.6309297535714574,0.2595078299776286,0.5,0.0,4,447,0.894
EXAM_028,0.1342281879194631,0.12080536912751677,0.37606837606837606,0.25,0.42857142857142855,False,0.8169761300086975,1.0,0.6309297535714574,0.2595078299776286,0.5,0.0,4,447,0.894
EXAM_029,0.15517241379310345,0.13793103448275862,0.4157303370786517,0.6666666666666666,0.16666666666666666,False,0.8066425323486328,1.0,0.6309297535714574,0.3483483483483483,0.5,0.0,3,333,0.666
EXAM_030,0.3308270676691729,0.2706766917293233,0.7227722772277227,1.0,0.6,False,0.8355496525764465,0.0,0.0,0.0,0.0,0.0,4,469,0.938
