query_id,token_f1,rouge_l,groundedness,context_utilisation,keyword_coverage,abstained,bert_f1,recall,ndcg,gold_density,mrr,hit@1,n_chunks,tokens,budget_fill
EXAM_001,0.0,0.0,1.0,0.7777777777777778,0.14285714285714285,False,0.8472951650619507,0.5,0.2119004592897435,0.03304347826086956,0.16666666666666666,0.0,9,1150,0.7666666666666667
EXAM_002,0.35294117647058826,0.29411764705882354,0.7,0.2222222222222222,0.14285714285714285,False,0.8836007118225098,1.0,0.794688985302811,0.0891304347826087,1.0,1.0,9,1150,0.7666666666666667
EXAM_003,0.0,0.0,1.0,0.2222222222222222,0.0,False,0.7852711081504822,1.0,1.0,0.05422222222222222,1.0,1.0,9,1125,0.75
EXAM_004,0.2926829268292683,0.24390243902439024,0.8,0.4444444444444444,0.2857142857142857,False,0.875670850276947,1.0,0.2103099178571525,0.07515233581584292,0.3333333333333333,0.0,9,1477,0.9846666666666667
EXAM_005,0.08823529411764705,0.08823529411764705,0.8409090909090909,0.2857142857142857,0.0,False,0.8175884485244751,1.0,1.0,0.058823529411764705,1.0,1.0,7,1360,0.9066666666666666
EXAM_006,0.17142857142857143,0.14285714285714285,0.631578947368421,0.14285714285714285,0.2,False,0.8542314767837524,1.0,0.8005176283269871,0.21043324491600354,1.0,1.0,7,1131,0.754
EXAM_007,0.6250000000000001,0.5,0.918918918918919,0.16666666666666666,0.5,False,0.9216296672821045,1.0,1.0,0.08560885608856089,1.0,1.0,6,1355,0.9033333333333333
EXAM_008,0.26666666666666666,0.26666666666666666,0.6666666666666666,0.14285714285714285,0.2857142857142857,False,0.8721866607666016,1.0,1.0,0.08100558659217877,1.0,1.0,7,1432,0.9546666666666667
EXAM_009,0.39999999999999997,0.36,0.7647058823529411,0.5,0.16666666666666666,False,0.9018325209617615,1.0,1.0,0.08165997322623829,1.0,1.0,8,1494,0.996
EXAM_010,0.0,0.0,0.25,0.0,0.0,True,0.8443536162376404,1.0,0.2805512823717265,0.05719298245614035,0.3333333333333333,0.0,6,1425,0.95
EXAM_011,0.18181818181818182,0.12121212121212122,1.0,0.1,0.2,False,0.8609239459037781,1.0,0.4306765580733931,0.05332409972299169,0.5,0.0,10,1444,0.9626666666666667
EXAM_013,0.29268292682926833,0.1951219512195122,0.8235294117647058,0.3,0.5,False,0.8542284369468689,1.0,0.6309297535714574,0.027777777777777776,1.0,1.0,10,1476,0.984
EXAM_014,0.19047619047619047,0.19047619047619047,0.65625,0.5,0.16666666666666666,False,0.8613229990005493,1.0,0.8076590636425173,0.0650802752293578,1.0,1.0,10,1308,0.872
EXAM_015,0.6060606060606061,0.6060606060606061,0.7894736842105263,0.0,0.0,False,0.9460495114326477,1.0,0.5,0.07074468085106383,1.0,1.0,4,1410,0.94
EXAM_016,0.16842105263157897,0.14736842105263154,0.9119496855345912,1.0,0.42857142857142855,False,0.8281777501106262,0.5,0.09983719697789138,0.041412084181941616,0.5,0.0,5,1473,0.982
EXAM_017,0.041666666666666664,0.041666666666666664,1.0,0.2,0.0,False,0.8321744799613953,0.5,0.46927872602275644,0.037444933920704845,1.0,1.0,5,1362,0.908
EXAM_018,0.15483870967741936,0.11612903225806451,0.8,0.75,0.2857142857142857,False,0.8353365063667297,0.5,0.272312688806029,0.05794261721483555,1.0,1.0,4,1429,0.9526666666666667
EXAM_019,0.24390243902439024,0.1951219512195122,0.6666666666666666,0.14285714285714285,0.14285714285714285,False,0.8714389801025391,1.0,0.7724397457735779,0.1729957805907173,1.0,1.0,7,1422,0.948
EXAM_020,0.35294117647058826,0.23529411764705882,0.7058823529411765,0.3,0.14285714285714285,False,0.8952370285987854,1.0,0.9134015924715543,0.17723342939481268,1.0,1.0,10,1388,0.9253333333333333
EXAM_021,0.2916666666666667,0.25,0.9473684210526315,0.36363636363636365,0.2,False,0.8831162452697754,1.0,1.0,0.0690348525469169,1.0,1.0,11,1492,0.9946666666666667
EXAM_022,0.38095238095238093,0.38095238095238093,0.6,0.07692307692307693,0.2857142857142857,False,0.8868153095245361,0.5,0.15642624200758548,0.03622497616777884,0.2,0.0,13,1049,0.6993333333333334
EXAM_023,0.4705882352941177,0.3529411764705882,0.75,0.07692307692307693,0.14285714285714285,False,0.8830307722091675,1.0,0.44013737343390863,0.09044016506189821,0.3333333333333333,0.0,13,1454,0.9693333333333334
EXAM_024,0.4864864864864865,0.3783783783783784,0.8666666666666667,0.3333333333333333,0.4,False,0.9024221301078796,1.0,1.0,0.041695146958304855,1.0,1.0,9,1463,0.9753333333333334
EXAM_025,0.5098039215686274,0.37254901960784315,0.9607843137254902,0.375,0.3333333333333333,False,0.8649487495422363,1.0,1.0,0.08161764705882353,1.0,1.0,8,1360,0.9066666666666666
EXAM_026,0.5957446808510638,0.5957446808510638,0.7619047619047619,0.25,0.3333333333333333,False,0.9144862294197083,1.0,0.20801459767650946,0.05423728813559322,0.25,0.0,12,1475,0.9833333333333333
EXAM_027,0.4814814814814815,0.40740740740740744,0.4782608695652174,0.08333333333333333,0.42857142857142855,False,0.886085569858551,1.0,1.0,0.07769591426657736,1.0,1.0,12,1493,0.9953333333333333
EXAM_028,0.37681159420289856,0.34782608695652173,0.6216216216216216,0.09090909090909091,0.5714285714285714,False,0.8781524300575256,1.0,1.0,0.08345323741007195,1.0,1.0,11,1390,0.9266666666666666
EXAM_029,0.32432432432432434,0.32432432432432434,0.5,0.0,0.3333333333333333,False,0.8866924047470093,1.0,0.5,0.07934336525307797,0.5,0.0,10,1462,0.9746666666666667
EXAM_030,0.2608695652173913,0.2463768115942029,0.8773584905660378,0.625,0.2,False,0.817402720451355,1.0,0.3850197526860243,0.16565656565656567,0.3333333333333333,0.0,8,1485,0.99
