query_id,token_f1,rouge_l,groundedness,context_utilisation,keyword_coverage,abstained,bert_f1,recall,ndcg,gold_density,mrr,hit@1,n_chunks,tokens,budget_fill
EXAM_001,0.0930232558139535,0.0930232558139535,0.8846153846153846,1.0,0.2857142857142857,False,0.8534026145935059,0.0,0.0,0.0,0.0,0.0,6,431,0.862
EXAM_002,0.38888888888888895,0.2777777777777778,0.75,0.5,0.2857142857142857,False,0.8839126229286194,0.5,0.44412286644879784,0.14849187935034802,0.5,0.0,6,431,0.862
EXAM_003,0.33333333333333337,0.33333333333333337,1.0,0.8,0.2,False,0.8598250150680542,1.0,1.0,0.13895216400911162,1.0,1.0,5,439,0.878
EXAM_004,0.30769230769230765,0.25641025641025644,0.8888888888888888,0.8,0.2857142857142857,False,0.8720548152923584,1.0,0.5,0.23270440251572327,0.3333333333333333,0.0,5,477,0.954
EXAM_005,0.32432432432432434,0.32432432432432434,1.0,0.8,0.5,False,0.8602108359336853,1.0,0.6309297535714574,0.16771488469601678,0.5,0.0,5,477,0.954
EXAM_006,0.13559322033898305,0.10169491525423728,1.0,0.25,0.2,False,0.850275993347168,1.0,0.9060254355346823,0.5375,1.0,1.0,4,480,0.96
EXAM_007,0.5641025641025641,0.4615384615384615,0.6857142857142857,0.6666666666666666,0.16666666666666666,False,0.8933727741241455,1.0,1.0,0.29743589743589743,1.0,1.0,3,390,0.78
EXAM_008,0.5084745762711863,0.3389830508474576,0.6923076923076923,0.3333333333333333,0.5714285714285714,False,0.8857129812240601,1.0,1.0,0.3143631436314363,1.0,1.0,3,369,0.738
EXAM_009,0.2909090909090909,0.2545454545454546,0.7272727272727273,1.0,0.16666666666666666,False,0.8849064111709595,1.0,1.0,0.204,1.0,1.0,5,500,1.0
EXAM_010,0.22641509433962265,0.18867924528301888,0.6666666666666666,1.0,0.42857142857142855,False,0.8845667243003845,1.0,0.5992429307166866,0.46835443037974683,0.5,0.0,4,474,0.948
EXAM_011,0.12121212121212122,0.06060606060606061,1.0,0.4,0.0,False,0.8615944981575012,1.0,0.5,0.18958333333333333,0.3333333333333333,0.0,5,480,0.96
EXAM_013,0.5507246376811595,0.3768115942028986,0.7894736842105263,0.5,0.5,False,0.8786152601242065,1.0,1.0,0.125531914893617,1.0,1.0,6,470,0.94
EXAM_014,0.37500000000000006,0.34375,0.6666666666666666,0.16666666666666666,0.3333333333333333,False,0.8859752416610718,0.5,0.7039180890341347,0.13983050847457626,1.0,1.0,6,472,0.944
EXAM_015,0.3703703703703704,0.29629629629629634,0.8461538461538461,0.3333333333333333,0.0,False,0.8939125537872314,0.0,0.0,0.0,0.0,0.0,6,499,0.998
EXAM_016,0.2978723404255319,0.25531914893617014,1.0,0.8,0.14285714285714285,False,0.8775190114974976,0.5,0.20210734650054757,0.1050328227571116,0.25,0.0,5,457,0.914
EXAM_017,0.3434343434343434,0.2828282828282828,0.5357142857142857,1.0,0.14285714285714285,False,0.8659790754318237,0.5,0.46927872602275644,0.11135371179039301,1.0,1.0,6,458,0.916
EXAM_018,0.43999999999999995,0.28,0.9,0.8,0.14285714285714285,False,0.892609179019928,0.0,0.0,0.0,0.0,0.0,5,400,0.8
EXAM_019,0.18421052631578946,0.15789473684210525,0.75,0.75,0.14285714285714285,False,0.8370676636695862,0.5,0.2960819109658652,0.32338308457711445,0.5,0.0,4,402,0.804
EXAM_020,0.3125,0.25,0.3333333333333333,0.25,0.14285714285714285,False,0.8876498937606812,1.0,0.7724397457735779,0.49372384937238495,1.0,1.0,4,478,0.956
EXAM_021,0.39215686274509803,0.39215686274509803,1.0,0.375,0.4,False,0.9044167995452881,1.0,1.0,0.20766129032258066,1.0,1.0,8,496,0.992
EXAM_022,0.2222222222222222,0.14814814814814814,0.7272727272727273,0.2857142857142857,0.14285714285714285,False,0.8612357974052429,0.5,0.15642624200758548,0.20054945054945056,0.14285714285714285,0.0,7,364,0.728
EXAM_023,0.39999999999999997,0.39999999999999997,0.625,0.3333333333333333,0.14285714285714285,False,0.8770504593849182,0.5,0.3031610197508214,0.15347721822541965,0.25,0.0,6,417,0.834
EXAM_024,0.26666666666666666,0.26666666666666666,1.0,0.4,0.4,False,0.8838908076286316,1.0,1.0,0.14186046511627906,1.0,1.0,5,430,0.86
EXAM_025,0.06451612903225806,0.06451612903225806,0.9090909090909091,0.2,0.0,False,0.8204589486122131,1.0,1.0,0.23221757322175732,1.0,1.0,5,478,0.956
EXAM_026,0.47058823529411764,0.3823529411764706,0.6666666666666666,0.8,0.3333333333333333,False,0.8655872344970703,1.0,0.4306765580733931,0.16771488469601678,0.25,0.0,5,477,0.954
EXAM_027,0.5,0.4411764705882353,0.4594594594594595,0.25,0.42857142857142855,False,0.8864502906799316,1.0,0.6309297535714574,0.2595078299776286,0.5,0.0,4,447,0.894
EXAM_028,0.2807017543859649,0.2807017543859649,0.56,0.25,0.42857142857142855,False,0.8667064309120178,1.0,0.6309297535714574,0.2595078299776286,0.5,0.0,4,447,0.894
EXAM_029,0.4415584415584416,0.3896103896103896,0.58,0.6666666666666666,0.6666666666666666,False,0.8770539164543152,1.0,0.6309297535714574,0.3483483483483483,0.5,0.0,3,333,0.666
EXAM_030,0.48780487804878053,0.46341463414634143,0.82,1.0,0.2,False,0.865899384021759,0.0,0.0,0.0,0.0,0.0,4,469,0.938
